People Media Colombia Country > Region > City Report -- Geo 25-1-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date Range: 2/24/2020 to 2/24/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Date,Campaign ID,Campaign Name,Start Date,End Date,Country,Region,City,Imps. Won,Clicks,CTR,Total eCPM,Total eCPC,Total eCPA,CTC,VTC,Total Conversions,Click CVR,View CVR,Total CVRM,CTC Revenue,VTC Revenue,Total Revenue,Media Spend,Data Spend,Total Spend,Audio/Video Starts,25% Complete,50% Complete,75% Complete,100% Complete,Completion Rate,eCPCV,Companion Imps. Won,Companion Clicks,Companion CTC,Companion CTC Revenue
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Antioquia,Santa Fe de Antioquia,2,0,0.00%,$0.28 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Antioquia,Santa Rosa de Osos,6,0,0.00%,$0.23 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Antioquia,Santuario,8,0,0.00%,$0.26 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Antioquia,Segovia,8,0,0.00%,$0.22 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,2,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Antioquia,Sevilla,1,0,0.00%,$0.18 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Antioquia,Sonson,4,0,0.00%,$0.18 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Antioquia,Sopetran,2,0,0.00%,$0.28 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Antioquia,Suarez,38,0,0.00%,$0.24 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Antioquia,Turbo,11,0,0.00%,$0.22 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Antioquia,Unknown,52,0,0.00%,$0.19 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Antioquia,Urrao,2,0,0.00%,$0.16 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Antioquia,Villavicencio,1,0,0.00%,$0.26 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Antioquia,Yarumal,15,0,0.00%,$0.25 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,1,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Antioquia,Yondo,2,0,0.00%,$0.23 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,1,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Bogota D.C.,Barrios Unidos,49,0,0.00%,$0.22 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Bogota D.C.,Belen,65,0,0.00%,$0.26 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.02 ,$0.00 ,$0.02 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Bogota D.C.,Bogota,5980,30,0.50%,$0.24 ,$0.05 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$1.28 ,$0.16 ,$1.44 ,510,347,281,266,226,44.31%,$0.01 ,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Bogota D.C.,Bosa,172,0,0.00%,$0.24 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.04 ,$0.01 ,$0.04 ,3,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Bogota D.C.,Boyaca,46,0,0.00%,$0.24 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Bogota D.C.,Cedritos,50,1,2.00%,$0.24 ,$0.01 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,2,1,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Bogota D.C.,Colombia,49,0,0.00%,$0.21 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,1,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Bogota D.C.,Cundinamarca,59,2,3.39%,$0.25 ,$0.01 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,1,1,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Bogota D.C.,El Retiro,24,0,0.00%,$0.22 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.01 ,1,1,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Bogota D.C.,Engativa,76,1,1.32%,$0.25 ,$0.02 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.02 ,$0.00 ,$0.02 ,2,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Bogota D.C.,Flandes,10,0,0.00%,$0.23 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Bogota D.C.,Florencia,36,0,0.00%,$0.22 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,2,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Bogota D.C.,Florida Blanca,57,0,0.00%,$0.28 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.02 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Bogota D.C.,Fontibon,1,0,0.00%,$0.26 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Bogota D.C.,Kennedy,175,0,0.00%,$0.25 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.04 ,$0.01 ,$0.04 ,1,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Bogota D.C.,La Florida,19,0,0.00%,$0.27 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.01 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Bogota D.C.,La Providencia,5,0,0.00%,$0.28 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Bogota D.C.,Madrid,2,0,0.00%,$0.25 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,2,2,2,2,2,100.00%,$0.00 ,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Bogota D.C.,Monterrey,56,1,1.79%,$0.25 ,$0.01 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,2,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Bogota D.C.,Morato,50,0,0.00%,$0.20 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,3,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Bogota D.C.,Restrepo,116,1,0.86%,$0.24 ,$0.03 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.02 ,$0.00 ,$0.03 ,3,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Bogota D.C.,Sabanagrande,3,0,0.00%,$0.17 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Bogota D.C.,San Carlos,62,0,0.00%,$0.25 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.02 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Bogota D.C.,Santa Ana,20,0,0.00%,$0.27 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.01 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Bogota D.C.,Santa Lucia,24,0,0.00%,$0.19 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Bogota D.C.,Suba,130,0,0.00%,$0.24 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.03 ,$0.00 ,$0.03 ,3,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Bogota D.C.,Teusaquillo,72,0,0.00%,$0.21 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.02 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Bogota D.C.,Tunjuelito,139,0,0.00%,$0.24 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.03 ,$0.00 ,$0.03 ,2,2,2,2,2,100.00%,$0.02 ,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Bogota D.C.,Unknown,3,0,0.00%,$0.22 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,1,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Bogota D.C.,Usaquen,77,0,0.00%,$0.24 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.02 ,$0.00 ,$0.02 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Bogota D.C.,Usme,29,0,0.00%,$0.22 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,4,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Bogota D.C.,Venecia,113,0,0.00%,$0.23 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.02 ,$0.00 ,$0.03 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Bogota D.C.,Villa del Rosario,36,0,0.00%,$0.24 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,1,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Cundinamarca,Agua de Dios,2,0,0.00%,$0.26 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Cundinamarca,Anapoima,2,0,0.00%,$0.18 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Cundinamarca,Armenia,11,0,0.00%,$0.25 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Cundinamarca,Barranquilla,2,0,0.00%,$0.26 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Cundinamarca,Betulia,1,0,0.00%,$0.28 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Cundinamarca,Cajica,11,1,9.09%,$0.22 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,1,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Cundinamarca,Caqueza,4,0,0.00%,$0.28 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Cundinamarca,Chia,148,0,0.00%,$0.23 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.03 ,$0.00 ,$0.03 ,3,1,1,1,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Cundinamarca,Chipaque,3,0,0.00%,$0.24 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,2,1,1,2,2,100.00%,$0.00 ,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Cundinamarca,Choconta,3,0,0.00%,$0.21 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Cundinamarca,Colombia,8,0,0.00%,$0.25 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Cundinamarca,Cota,14,0,0.00%,$0.20 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,1,1,1,1,1,100.00%,$0.00 ,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Cundinamarca,Facatativa,48,0,0.00%,$0.26 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.01 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Cundinamarca,Fundacion,1,0,0.00%,$0.17 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,1,1,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Cundinamarca,Funza,99,0,0.00%,$0.27 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.02 ,$0.00 ,$0.03 ,12,10,9,9,9,75.00%,$0.00 ,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Cundinamarca,Fusagasuga,60,1,1.67%,$0.25 ,$0.02 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.01 ,$0.00 ,$0.02 ,6,2,2,2,2,33.33%,$0.01 ,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Cundinamarca,Gachancipa,14,0,0.00%,$0.24 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Cundinamarca,Gacheta,14,0,0.00%,$0.27 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Cundinamarca,Girardot,3,0,0.00%,$0.22 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
2/24/20,10,EN49_CPM_ALPINA_FINESSE_APPVERIFY_TRADICIONALES_EN2020,1/1/20,3/31/20,Colombia,Cundinamarca,Girardot City,18,0,0.00%,$0.26 ,$0.00 ,$0.00 ,0,0,0,0.00%,0.00%,0.00%,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,0,0,0,0,0,0.00%,-,0,0,0,$0.00 
